ID,LOCKED_BY_EDITOR,PROGRAM_TYPE,SOURCE_OBJECT_STATUS,FIX_POINT_ARITHMETIC,ACTIVE_UNICODE_CHECK,DESCRIPTION_TEXT_LIMIT,SOURCE_CODE,NAME,TYPE,RESPONSIBLE,MASTER_LANGUAGE,MASTER_SYSTEM,DESCRIPTION,VERSION,CHANGED_AT,CHANGED_BY,CREATED_AT,CREATED_BY,PARENT_ID
8e7109bf-f42e-4c04-9723-794fedc6c2fb,false,executableProgram,customerProduction,true,true,,,ZIDES_MODIFY_RFCDEST_PS,PROG/P,CURA,DE,EC3,Change RFCs to PS-System,active,2016-09-02T20:19:13Z,CURA,2002-04-09T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
1e39d33a-b25f-4448-ad1d-efce3ffeca60,false,executableProgram,customerProduction,true,true,,,ZIDES_MODIFY_TCPIP_TREX_50,PROG/P,MAASSBERG,DE,IDT,Modify Trex Expert finder TCP/IP TREX 50,active,2016-09-02T20:19:13Z,MAASSBERG,2003-11-18T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
a80cd820-777b-4b79-906e-468a70f7c8d1,false,executableProgram,customerProduction,true,true,,,ZIDES_MODIFY_TRUSTED_SYS_CRM,PROG/P,MAASSBERG,DE,EC3,Modify connetction to Solution Manager to trusted,active,2016-09-02T20:19:13Z,MAASSBERG,2004-03-08T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
f3d62022-2c9f-467b-a68d-ac88c2a63f72,false,executableProgram,customerProduction,true,true,,,ZIDES_MODIFY_TRUSTED_SYS_SOL,PROG/P,MAASSBERG,DE,EC3,Modify connetction to Solution Manager to trusted,active,2016-09-02T20:19:13Z,MAASSBERG,2003-11-24T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
5dff127c-374b-4dcc-ab43-8aeba09b8b36,false,executableProgram,test,true,true,,,ZIDES_SES_ADMIN,PROG/P,ZUBKE,DE,DE3,Aktivierung Indizes,active,2010-04-12T20:19:16Z,MARTINK,2006-02-23T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
c100765a-68a5-4bf2-ba14-ec99c8f00807,true,executableProgram,,true,false,,,ZIMPORT_IDES_USERS,PROG/P,CURA,DE,EC3,Import User Data,active,2016-09-02T20:19:35Z,CURA,1999-07-12T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
242b3566-7119-43af-9a67-09def7a63ec9,false,executableProgram,customerProduction,true,true,,,ZKM_CREATE_TRUSTED_DE3,PROG/P,MAASSBERG,EN,EC3,Create Trusted connectiond DIG - DE3,active,2016-09-02T20:19:46Z,MAASSBERG,2012-03-06T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
1c2b66e2-e122-4081-b6b3-f27bca55e6fe,false,executableProgram,customerProduction,true,true,,,ZKM_CREATE_TRUSTED_RFC_NGDC,PROG/P,MAASSBERG,EN,EC3,Create RFC to MG1 and trusting relationshipt MG1 to EC3,active,2016-09-02T20:19:47Z,MAASSBERG,2011-11-10T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
368f2389-5bc7-4325-a9dc-6531340397b8,false,executableProgram,customerProduction,true,true,,,ZLOCAT1A,PROG/P,MMUELLER,DE,IDT,Searching for conditions,active,2016-09-02T20:19:55Z,C5056040,2001-03-08T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
c705f751-a91d-4f87-9374-7c77237ee8bc,false,executableProgram,customerProduction,true,true,,,ZLOCAT1B,PROG/P,MMUELLER,DE,EC3,Searching for conditions,active,2016-09-02T20:19:56Z,MMUELLER,2001-08-08T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
f93e49bc-602e-4f9f-b495-f9df33498f36,false,executableProgram,customerProduction,true,true,,,ZLOCAT1C,PROG/P,MMUELLER,DE,IDT,Searching for conditions,active,2016-09-02T20:19:56Z,C5056040,2002-02-15T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
db69ce2b-1a68-4315-95d0-38d9272f54a5,false,executableProgram,SAPStandardProduction,true,true,,,ZLOSUB1A,PROG/P,MMUELLER,DE,DM2,SMS messaging for SD,active,2016-09-02T20:19:56Z,C5056040,2001-09-13T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
2cadabfa-7324-4fdc-bb97-0e0a058d328a,false,executableProgram,customerProduction,true,true,,,ZMMADR1B,PROG/P,MMUELLER,DE,IDT,Address list of debitors,active,2016-09-02T20:20:14Z,C5056040,2001-11-09T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
16e9c581-bb0e-402b-bf48-f097a885e7cd,false,executableProgram,test,true,true,,,ZMMADR1C,PROG/P,MMUELLER,DE,IDT,Upload ZIP codes from PC file to table ZZIP,active,2016-09-02T20:20:14Z,C5056040,2001-11-09T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
022fc4f1-06fb-4c7c-8a0c-d04bab8c5327,false,executableProgram,customerProduction,true,true,,,ZMMADR1D,PROG/P,MMUELLER,DE,IDT,Address list of debitors,active,2016-09-02T20:20:14Z,C5056040,2001-11-09T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
f59894a5-035f-4480-a204-27b27939686e,false,executableProgram,customerProduction,true,true,,,ZMMADR1E,PROG/P,MMUELLER,DE,IDT,Address list of debitors,active,2016-09-02T20:20:14Z,C5056040,2001-11-09T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
68431340-8080-4db1-acfe-209d3698ae1c,false,executableProgram,customerProduction,true,true,,,ZMMADR1F,PROG/P,MMUELLER,DE,IDT,Address list of debitors,active,2016-09-02T20:20:15Z,C5056040,2001-11-09T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
ae46c625-3113-4a5b-a66c-697ed517ae80,false,executableProgram,test,true,true,,,ZMMADR1G,PROG/P,MMUELLER,DE,IDT,Load Jur.Codes from VERTEX into the table ZZIP,active,2016-09-02T20:20:15Z,C5056040,2002-01-17T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
80659e44-5626-4ac7-89ef-91f60a610fc3,false,executableProgram,customerProduction,true,true,,,ZMMADR1H,PROG/P,MMUELLER,DE,IDT,Correction of the Jur. Code of the US Debitors (==> without Vertex),active,2016-09-02T20:20:15Z,C5056040,2002-01-24T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
e90c8d07-9023-44d0-b4ea-d4747c2230ca,false,executableProgram,customerProduction,true,true,,,ZMMADR1I,PROG/P,MMUELLER,DE,IDT,Correction of the Jur. Code for US Creditors (==> without VERTEX),active,2016-09-02T20:20:15Z,C5056040,2002-01-24T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
bb07211c-7aed-4a81-b25c-f25ce707f4a8,false,executableProgram,customerProduction,true,true,,,ZMMADR1J,PROG/P,MMUELLER,DE,DR3,Correction of Customizing Tables (==> without VERTEX),active,2016-09-02T20:20:15Z,C5056040,2002-01-30T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
cdde889f-d4c6-4a13-90bb-06b412f98145,false,modulePool,SAPStandardProduction,true,true,,,ZMME0001,PROG/P,MMUELLER,DE,X05,Transaction ZEKK: Display the Last 10 Orders,active,2016-09-02T20:20:16Z,C5056040,2000-05-21T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
f5c57e3c-ae90-4bb5-8715-e2201c4c5794,false,executableProgram,customerProduction,true,true,,,ZMODIFY_LSO_CUSTOMIZE_C,PROG/P,CURA,DE,EC3,Manipulate ENtry in LSO_CUSTOMIZE_C,active,2016-09-02T20:20:17Z,CURA,2003-05-06T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
0d07e590-c61a-45c3-baf3-0e593ec0cb81,false,executableProgram,,true,true,,,ZMODIFY_RFCDEST_BW_IN_DIP,PROG/P,MAASSBERG,DE,EC3,,active,2005-09-26T20:20:18Z,MAASSBERG,2004-10-20T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
d1e65df1-cb3d-4de1-a353-2973be5a2fb6,false,executableProgram,,true,true,,,ZMODIFY_TABLE_SWKHANDT,PROG/P,BAYRAK,EN,EC3,Program ZMODIFY_TABLE_SWKHANDT,active,2016-09-02T20:20:18Z,BAYRAK,2003-02-26T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
55d08248-7501-4d95-94b7-956f0b4b39d5,false,executableProgram,customerProduction,true,true,,,ZPP0001A,PROG/P,MMUELLER,DE,IDT,PLM Scenario,active,2016-09-02T20:21:15Z,C5056040,2001-11-16T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
ac6d3e83-e23e-4697-a63f-4c62cee655ca,false,executableProgram,customerProduction,true,true,,,ZPROJECT_CTS_DISTRIBUTE,PROG/P,MAASSBERG,DE,EC3,Zuordnung eines Customizing Auftrags zum Projekt,active,2016-09-02T20:21:16Z,MAASSBERG,2004-01-15T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
cec591f6-83ee-4cf0-bbf6-2bfd8b164837,false,executableProgram,SAPStandardProduction,false,true,,,ZPUAUD00,PROG/P,BONIN,DE,EC3,Logged Changes in Infotype Data,active,2016-09-02T20:21:40Z,BONIN,2009-12-04T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
648b3854-bf84-4180-9abb-d2af5d93cea2,false,executableProgram,SAPStandardProduction,false,true,,,ZPUAUD01,PROG/P,BONIN,DE,EC3,Logged Changes in Infotype Data,active,2016-09-02T20:21:41Z,BONIN,2009-12-04T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
a1357726-6c4c-44b5-88db-86c9262d1890,false,executableProgram,test,true,true,,,ZQUALITRANSFER_P_BP,PROG/P,D022320,EN,IDT,Transfer of Qualifications: P -> BP,active,2016-09-02T20:21:47Z,D022320,2007-04-24T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
747cd2e1-98e7-4dc6-8422-41783248336f,false,executableProgram,,true,true,,,ZRBDLSMAP,PROG/P,CURA,DE,EC3,Tool: Conversion of logical system names,active,2016-09-02T20:21:50Z,CURA,2000-10-20T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
6c3c89b8-606e-4b5e-af84-35d49c781d47,false,executableProgram,customerProduction,true,true,,,ZREORGANIZE_MAIL_USER_SENT,PROG/P,CURA,EN,DE3,Kill Documents created by Reg_Central,active,2016-09-02T20:21:55Z,CURA,2010-04-27T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
20089ccc-c329-4c2e-ad85-15024767a230,false,executableProgram,customerProduction,true,true,,,ZSDKON1A,PROG/P,MMUELLER,DE,IDT,Searching for conditions,active,2016-09-02T20:23:02Z,C5056040,2000-07-27T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
61c24c5c-72b4-4349-be9f-61109d9a6fa6,false,executableProgram,customerProduction,true,true,,,ZSDKON1B,PROG/P,MMUELLER,DE,IDT,Searching for conditions,active,2016-09-02T20:23:02Z,C5056040,2000-08-01T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
d95450d6-3a48-4951-a219-3ccdc62dd679,false,executableProgram,customerProduction,true,true,,,ZSDKON1C,PROG/P,MMUELLER,DE,EC3,Delete table entries in KONH & KONP,active,2016-09-02T20:23:03Z,MMUELLER,2000-08-02T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
f1173466-95cf-45b8-a81b-edb893b683cd,false,executableProgram,customerProduction,true,false,,,ZSDKON1D,PROG/P,MMUELLER,DE,EC3,Delete table entries in KONH & KONP,active,2016-09-02T20:23:03Z,MMUELLER,2000-08-07T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
be8b00c6-93a0-4219-9c5f-b10bb4e5eeaf,false,executableProgram,customerProduction,true,true,,,ZSDKON1E,PROG/P,MMUELLER,DE,EC3,Delete table entries in KONH & KONP,active,2016-09-02T20:23:03Z,MMUELLER,2000-08-07T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
eedc4734-86f5-431d-8cc3-097be6d0014c,false,executableProgram,,true,true,,,ZSDMDS1A,PROG/P,MMUELLER,DE,D5P,SMS in SD,active,2016-09-02T20:23:03Z,C5056040,2000-05-31T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
7a4d33aa-8b24-4b43-97b2-851c050593c9,false,executableProgram,customerProduction,true,true,,,ZSDTAX1A,PROG/P,MMUELLER,DE,IDT,Change tax code of debitors,active,2016-09-02T20:23:04Z,C5056040,2002-01-17T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
645ea189-0a73-483c-9c94-c17c43072869,false,executableProgram,customerProduction,true,true,,,ZSDTAX1B,PROG/P,MMUELLER,DE,IDT,Change tax code of debitors,active,2016-09-02T20:23:04Z,C5056040,2002-01-24T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
fe0446f8-b1a9-495f-8a6f-a5a541c863cb,false,executableProgram,,true,true,,,ZSET_TRANPORT_NUMBER_RANGE,PROG/P,CURA,DE,EC3,Adjust Transport Numbers in Target Systems,active,2016-09-02T20:23:06Z,CURA,2002-12-13T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
95f9d585-0b25-4677-9ebc-4f13a30ea121,false,executableProgram,customerProduction,true,true,,,ZSK_MODIFY_RFCDEST_WAS,PROG/P,CURA,DE,EC3,UMsetzung RFC WAS,active,2016-09-02T20:23:19Z,MAASSBERG,2002-05-02T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
dcf9c263-a256-4bc8-9a4a-46724a503cf8,false,executableProgram,customerProduction,true,true,,,ZSK_MODIFY_RFCDEST_WP,PROG/P,CURA,DE,EC3,RFC,active,2016-09-02T20:23:19Z,CURA,2002-01-14T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
f4907552-faa7-47b6-bf03-81665cd142ca,false,executableProgram,customerProduction,true,false,,,ZSK_MODIFY_TABLE_ELEARNING,PROG/P,CURA,DE,EC3,Manipulate Portal in LSO_CUSTOMIZING,active,2016-09-02T20:23:19Z,CURA,2002-05-02T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
5f56b1d3-c3c4-4224-a764-4f543d1eb808,false,executableProgram,SAPStandardProduction,true,true,,,ZSMSMS1A,PROG/P,MMUELLER,DE,DM2,SMS messaging for SD,active,2016-09-02T20:23:21Z,C5056040,2001-09-13T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
44a2e178-4f3a-40a1-9a25-7b2008763b82,false,executableProgram,test,true,true,,,ZSSF_TEST_PSE,PROG/P,MAASSBERG,EN,DE3,Test SAPCryptolib,active,2016-09-02T20:23:22Z,MAASSBERG,2010-02-24T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
57a2bcc8-7bef-49d5-9baa-5cbd8b4f7f55,false,executableProgram,customerProduction,true,true,,,ZSTS_ADAPT_DBCON,PROG/P,MAASSBERG,EN,EC3,Adapt table DBCON after refresh (only MaxDB Systems),active,2016-09-02T20:23:26Z,MAASSBERG,2010-11-17T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
0eae86bf-f415-4e65-9fea-31ac82794b9d,false,executableProgram,,true,true,,,ZSTS_ADAPT_TCGENV,PROG/P,BUCHERT,EN,IDT,Adapt TCGENV (not possible via LCT Table conv. because of spaces),active,2016-09-02T20:23:26Z,BUCHERT,2010-03-31T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
24e323ee-bf77-4dc3-b7b6-7044d0a29d28,false,executableProgram,test,true,true,,,ZSTS_FILL_T005T_TEXTS,PROG/P,BUCHERT,EN,IDT,Fill empty texts *50 of Table T005T,active,2016-09-02T20:23:27Z,BUCHERT,2009-09-15T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
83f0187b-5ced-4ff8-a7cc-6b0d646bf48a,false,executableProgram,customerProduction,true,true,,,ZSUBMIT_ZRSLDAP_VD_WIZARD,PROG/P,MAASSBERG,EN,EC3,Start ZRSLDAP_VD_WIZARD ( IDM Wizard ),active,2016-09-02T20:23:27Z,MAASSBERG,2009-10-05T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
bea807b8-f915-4f9a-81ca-938fd8ba8313,false,executableProgram,customerProduction,true,true,,,ZSYNC_COMPONENT_CHANGE,PROG/P,MAASSBERG,DE,EC3,Synchronization SCDTSYNC,active,2016-09-02T20:23:30Z,MAASSBERG,2004-01-13T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
726bc303-cdb3-4bd1-a36a-99e0e3c1213b,false,executableProgram,test,true,true,,,ZTESTDOKU,PROG/P,MOLNAR,DE,DT3,Report ZTESTDOKU,active,2016-09-02T20:24:04Z,MOLNAR,2010-12-08T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
4f2759ba-c480-4840-9111-85afda130a93,false,executableProgram,test,true,true,,,ZTRANSPORT1002,PROG/P,BONIN,DE,EC3,Schmuddeltabelle ZRP1001 füllen,active,2016-09-02T20:24:17Z,BONIN,2001-11-27T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
793e9cf8-400f-46f6-89da-5745b480d9ce,false,executableProgram,test,true,true,,,ZTRANSPORT1021,PROG/P,BONIN,DE,EC3,Schmuddeltabelle ZRP1021 füllen,active,2016-09-02T20:24:17Z,BONIN,2001-11-27T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
9b6af175-60f9-45c6-a6e4-54f744ed164b,false,executableProgram,test,true,true,,,ZTRANSPORT1024,PROG/P,BONIN,DE,EC3,Schmuddeltabelle ZRP1001 füllen,active,2016-09-02T20:24:17Z,BONIN,2001-11-27T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
cccbc27c-b8f9-4982-a17e-fee1079c258f,false,executableProgram,test,true,true,,,ZT_BC621,PROG/P,BECKERT,DE,EC3,Create proc. code & partner profile course IDoc interface (dev.),active,2016-09-02T20:24:28Z,BECKERT,1999-09-22T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
9f58c564-3a15-4771-8360-51f52c0554c3,false,executableProgram,customerProduction,true,true,,,ZUNLOCK_RFCUSER,PROG/P,MAASSBERG,EN,IDT,Unlock IBS_RFC/ IDES_RFC,active,2016-09-02T20:24:36Z,MAASSBERG,2006-08-08T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
c9a4fc52-e7ac-4876-9a4b-266718a292aa,true,executableProgram,,true,true,,,ZUSER_CENTRAL_LOCK_DEL,PROG/P,BAYRAK,EN,EC3,Program ZUSER_CENTRAL_LOCK_DEL,active,2016-09-02T20:24:37Z,BAYRAK,2003-01-30T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
e3a3f859-5abe-4ca2-bc32-a21cb95e57e3,false,executableProgram,customerProduction,true,true,,,ZUSER_CREATE_ALL,PROG/P,CURA,DE,DIW,IDES: Create User (centrally),active,2016-09-02T20:24:38Z,C5064252,2002-12-11T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
e391bb32-d668-4645-ab0c-a822f8cbce04,true,executableProgram,,true,false,,,ZUSER_IMPORT,PROG/P,CURA,DE,EC3,Import User Data,active,2016-09-02T20:24:39Z,CURA,1999-07-12T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
8d6db529-8242-4868-86db-27c8654a210d,false,executableProgram,customerProduction,true,true,,,ZZACTIVATE_EBBP,PROG/P,CURA,DE,EC3,Aktivieren EIntrag in Tab. TBE24,active,2016-09-02T20:25:17Z,CURA,2002-04-09T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
f11023ae-9329-4763-b9da-4e6ec04e3e72,false,executableProgram,customerProduction,true,true,,,ZZADDITIONAL_CONVERSION_2,PROG/P,CURA,DE,EC3,Adjusting SLDAPICUST after Copy,active,2016-09-02T20:25:17Z,BUCHERT,2004-08-20T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
de40fe81-5abf-4ad8-acd1-8d2b9ca65009,false,executableProgram,customerProduction,true,true,,,ZZCHANGE_GENPC_TABLES,PROG/P,MAASSBERG,EN,EC3,Change Tables for EH&S Genpc settings,active,2016-09-02T20:25:20Z,MAASSBERG,2005-02-17T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
477120a5-d829-4204-a40b-3f65fc504b79,false,executableProgram,customerProduction,true,true,,,ZZCHANGE_INITIAL_SCREEN,PROG/P,CURA,EN,DXA,LCT: Change Initial Screen,active,2016-09-02T20:25:20Z,BUCHERT,2008-05-26T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
411a2a91-9ada-41ad-8236-b992a8062ffa,false,executableProgram,customerProduction,true,true,,,ZZCONVERT_EMAIL_ADDRESS,PROG/P,MAASSBERG,DE,EC3,,active,2016-09-02T20:25:21Z,CURA,2004-02-06T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
70179d7f-15d9-4024-9473-9e1017a54ecb,false,executableProgram,customerProduction,true,true,,,ZZDELETE_SYSTEM_MESSAGE,PROG/P,CURA,DE,EC3,Delete Messages in Copies,active,2016-09-02T20:25:22Z,CURA,2005-01-11T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
fd63f942-1890-4d8d-893a-448efdc94a38,false,executableProgram,customerProduction,true,true,,,ZZEHS_TABLE_MANIPULATION,PROG/P,CURA,DE,EC3,Manipulates WWI Tables,active,2016-09-02T20:25:23Z,CURA,2003-06-13T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
7149eb46-5f93-48aa-84e6-589bf93e45b5,false,executableProgram,customerProduction,true,true,,,ZZKW_HANDLING_IN_COPIES,PROG/P,MMUELLER,DE,DII,Anpasung KW-Settings in kopierten Systemen,active,2016-09-02T20:25:27Z,C5056040,2000-10-19T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
b9b28927-3b5f-4594-8383-82af9be839da,false,executableProgram,customerProduction,true,true,,,ZZROLE_MANAGER,PROG/P,C5064252,EN,IDT,Role management,active,2016-09-02T20:25:41Z,C5064252,2010-02-11T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
3933a67b-93b1-4605-aeb5-a816822063c8,false,executableProgram,customerProduction,true,true,,,ZZSET_SSO_CENTRALLY,PROG/P,CURA,DE,DIW,Set SSO (Zentral aus WP),active,2016-09-02T20:25:45Z,C5056040,2001-12-20T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
ed581ca4-63ca-472a-a066-2145c7c289de,false,executableProgram,customerProduction,true,true,,,ZZSSO2_TRIGGER,PROG/P,CURA,DE,TEW,SSO2 Aktionen antoßen,active,2016-09-02T20:25:46Z,C5056040,2001-11-21T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
471312e3-6a60-455c-a14c-28f34786af8d,false,executableProgram,customerProduction,true,true,,,ZZTABLE_MANIPULATION_1,PROG/P,CURA,DE,EC3,Manipulate Tables,active,2016-09-02T20:25:47Z,CURA,2003-06-13T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
c6165492-cfc4-4513-bb01-161df6aacc2b,false,executableProgram,,true,true,,,ZZUPDATE_BCSD_RQSD,PROG/P,BUCHERT,DE,EC3,SCOT Manipulation,active,2016-09-02T20:25:52Z,BUCHERT,2013-05-22T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
b520ad47-048f-4551-9217-72c7a595043e,false,executableProgram,,true,true,,,ZZUSER_AUTH_MAIL,PROG/P,MOLNAR,DE,IDT,Programm ZZUSER_AUTH_MAIL,active,2010-03-16T21:25:52Z,MOLNAR,2009-10-21T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
d5126b2f-fa51-4df4-a1a9-590b2f64096e,false,executableProgram,,true,true,,,ZZUSER_AUTH_MAINTENANCE,PROG/P,MOLNAR,DE,IDT,User Authorization Maintenance,active,2016-09-02T20:25:52Z,MOLNAR,2009-10-21T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
91a4fe6b-de64-46b5-84b9-e3d148ef2744,true,executableProgram,,true,true,,,ZZUSER_CORRECT_USR02,PROG/P,CURA,DE,DMN,Lock / Unlock User Master Records,active,2016-09-02T20:25:52Z,CURA,2006-11-21T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
bec064bd-b34e-45f5-b8fe-ff80fbd78aac,true,executableProgram,,true,true,,,ZZUSER_DELETE_FILE,PROG/P,CURA,DE,EC3,Delete File with User Data,active,2016-09-02T20:25:52Z,CURA,1999-05-21T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
b13d075a-23b1-437d-b9e6-538f148d1538,true,executableProgram,,true,true,,,ZZUSER_DELTAB,PROG/P,CURA,DE,EC3,Clean-up zidesuser,active,2016-09-02T20:25:53Z,CURA,1999-03-25T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
dd0abdd6-2f44-4314-9acc-d21dce5536ea,true,executableProgram,customerProduction,true,true,,,ZZUSER_DISTRIBUTE_VALUE,PROG/P,CURA,DE,EC3,Distribute user menu default values (AGR_DATEU),active,2016-09-02T20:25:53Z,CURA,1999-11-22T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
2ddb72c8-6b0b-4422-b690-60156e3159eb,false,executableProgram,,true,true,,,ZZUSER_EXPORT,PROG/P,CURA,DE,EC3,Export User Data,active,2016-09-02T20:25:54Z,BUCHERT,1999-07-05T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
27f0ff5c-7216-40b9-aee0-fb1496703901,true,executableProgram,,true,false,,,ZZUSER_EXPORT_1,PROG/P,CURA,DE,EC3,Export User Data,active,2016-09-02T20:25:54Z,CURA,2000-02-04T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
57dd6c80-557e-4233-a415-d92304c0fb3d,false,executableProgram,,true,true,,,ZZUSER_EXPORT_ON_REQUEST,PROG/P,CURA,DE,IDT,Export User Data,active,2016-09-02T20:25:55Z,CURA,2004-04-30T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
b45296fa-46b4-444a-b543-bf78c686aeaa,false,executableProgram,customerProduction,true,true,,,ZZUSER_HANDLING_AFTER_COPY,PROG/P,CURA,DE,EC3,Benutzerhandling nach Systemkopie,active,2016-09-02T20:25:56Z,CURA,2000-09-15T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
f0f0748d-42fa-4193-8dfc-7c2f1e8a7a6c,false,executableProgram,,true,true,,,ZZUSER_IMPORT,PROG/P,CURA,DE,EC3,Import User Data,active,2016-09-02T20:25:56Z,CURA,1999-07-05T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
db449d33-0fbb-4f2b-a9b1-7778d39157ea,false,executableProgram,,true,true,,,ZZUSER_IMPORT_ON_REQUEST,PROG/P,CURA,DE,IDT,Import User Data,active,2016-09-02T20:25:56Z,CURA,2004-04-30T00:00:00Z,,8d81a396-e5ad-40d2-9e4e-a13d60e70afb
