ID,NAME,TYPE,RESPONSIBLE,MASTER_LANGUAGE,MASTER_SYSTEM,DESCRIPTION,VERSION,CHANGED_AT,CHANGED_BY,CREATED_AT,CREATED_BY,PARENT_ID
7ed19665-2ff2-488a-aa75-6160b7a09a81,ZIDC0186,SCAT/GT,IDES-130,EN,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
3c354c62-66d4-4edf-b8fa-da425ebec1e3,ZIDC0189,SCAT/GT,HEISSELMANN,EN,IDC,GB: Create Customer,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
5ee8a338-179e-4dc2-a858-3c96b476dcad,ZIDC0190,SCAT/GT,IDES-130,EN,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
81ec8ded-0019-4e6f-94db-8f539c639e45,ZIDC0191,SCAT/GT,HEISSELMANN,EN,IDC,ES: factura compras,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
5aa2901a-00f2-426b-8065-22f2f84cba18,ZIDC0192,SCAT/GT,IDES-130,EN,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
e369e6e6-6243-4060-96fb-2aac7098f9df,ZIDC0193,SCAT/GT,HEISSELMANN,EN,IDC,GB: FB01 Posting FI Document (with CO objects),active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
c167af4b-89b2-4918-ae69-b57b30f6ec30,ZIDC0194,SCAT/GT,HEISSELMANN,EN,IDC,"AR: Create material master (Design,Sales view)",active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
bc159cdb-ba73-4904-8e79-76cd351fb5bb,ZIDC0198,SCAT/GT,HEISSELMANN,EN,IDC,HU: Create Asset,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
129131b8-e99c-4cb2-9fbe-311956fe3eb3,ZIDC0270,SCAT/GT,KLAUSMEIER,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
b4be0451-94fc-4620-bc57-4f80988f4503,ZIDC0273,SCAT/GT,KLAUSMEIER,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
976678b2-2715-4b6f-b772-ac3f8ab05ffe,ZIDC0278,SCAT/GT,WERF,EN,IDC,NL: Copy Language Tables,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
71ad67c0-174e-44ab-b629-3025a49ce3e1,ZIDC0279,SCAT/GT,WERF,EN,IDC,NL: Create Customers for comp. NL01 and vko VN01,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
24b1dc09-41b7-4f60-80b0-0bb5e49d96d9,ZIDC0280,SCAT/GT,WERF,EN,IDC,NL: Create Customers for comp. NL02 and vko VN02,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
a3a6e2d0-8945-4dc3-8c16-fcff06ed6a9d,ZIDC0281,SCAT/GT,WERF,EN,IDC,NL: Create Vendor company NL01 purch.org IN01,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
5244032f-71c3-47e4-8e0c-91195ec43c7c,ZIDC0282,SCAT/GT,WERF,EN,IDC,NL: Create Vendor company NL02 purch.org IN02,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
34827c0c-39c5-4150-b58f-28a5b12b149c,ZIDC0284,SCAT/GT,WERF,EN,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
412394da-a9d2-4f4d-b936-05b30ce6daae,ZIDC0285,SCAT/GT,WERF,EN,IDC,NL: Set up customizing general and set up country,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
cc8b5f89-f246-4a95-ac16-d244385b30bb,ZIDC0287,SCAT/GT,WERF,EN,IDC,NL: Copy Lay-out Sets,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
74d220a0-df91-4944-a885-6156261be8f6,ZIDC0288,SCAT/GT,WERF,EN,IDC,NL: Copy Organisational Entity,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
45ef201b-cfe5-4667-8632-71af7fda3af4,ZIDC0289,SCAT/GT,WERF,EN,IDC,NL: Create Vendor company NL02 purch.org IN02,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
8efeb8dd-729f-44cd-82db-17df557497c1,ZIDC0290,SCAT/GT,WERF,EN,IDC,NL: Create activity type,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
ee8fb079-eae1-430f-9e8b-6c2f98aa6510,ZIDC0291,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
9a5de18b-2d1e-4fd2-ba65-d203a7745acc,ZIDC0292,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
ea795a82-7259-4e5f-8739-e9bcf880183f,ZIDC0293,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
0ce22503-a507-4800-9181-bf30b7ed64fd,ZIDC0294,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
ca5186ed-dc99-41de-83a8-7326a1214717,ZIDC0298,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
dfbb3863-6c1d-4610-8a72-c368831c9c83,ZIDC0299,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
9aa9f03f-a50f-43fc-b4d0-ec6f5997bc87,ZIDC0300,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
03f4ea13-cba2-4837-a35e-b816649b802c,ZIDC0301,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
356cc984-5295-45da-b600-46cedc391082,ZIDC0302,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
cfbfd0b4-e913-47a8-b4db-aeb06098f056,ZIDC0303,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
88523677-ce1f-478e-8121-29eaa621d39a,ZIDC0304,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
09aba5f1-f92c-4e82-9811-d043d7aabecf,ZIDC0305,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
17012481-2ae6-44be-adda-44438c2ca9da,ZIDC0306,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
03274f30-26b8-499f-9478-82e5bd3e12dd,ZIDC0307,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
9f635b90-72cd-4220-a428-f1c47a68e4a1,ZIDC0308,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
de4184df-3576-4736-8575-bb8222236bae,ZIDC0315,SCAT/GT,WERF,EN,IDC,NL: create tax factors and rates,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
d0b0b2c3-eb5a-460c-b568-eef185a1e42a,ZIDC0316,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
c4009a01-faa0-4344-8ff5-51314093d521,ZIDC0317,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
488aa7f7-c322-4cf2-bf16-09e5081644b7,ZIDC0318,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
1338832d-239c-4311-a121-b7d74e2416a1,ZIDC0319,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
88d8bde9-3468-417c-b022-8f8b447e3840,ZIDC0320,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
e623b91a-cccb-4f0a-9938-79a66b90d75a,ZIDC0321,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
748d7820-fc80-4094-9784-447cfab242b2,ZIDC0322,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
68cb7cf7-e035-4512-a880-17e268031123,ZIDC0323,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
cc67d949-88e0-41ba-a59e-4d47be070608,ZIDC0325,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
4e6f79f5-dffb-4e8d-ab1e-6cf0e0590b82,ZIDC0326,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
b1fe065a-bac5-4221-9cd9-7c0f0d6641d3,ZIDC0327,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
751378f5-b14a-4aa2-b549-7cbb9869bb79,ZIDC0328,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
c2c60aec-745f-401b-a377-0958b8e83613,ZIDC0329,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
4b85a9b4-0637-412c-bd60-c65fc7699d7f,ZIDC0330,SCAT/GT,ARIDA,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
49cf76f0-cea3-43db-9d78-fd5a4c84a291,ZIDC0331,SCAT/GT,WERF,EN,IDC,NL: Account number creation,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
2b3b822e-9fba-4ea3-a66a-6531729d57fa,ZIDC0339,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
f342fbd9-8a2b-440d-a53e-dadba9de55da,ZIDC0340,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
b53cc200-0e6f-4a0c-9984-2a71b279dd8a,ZIDC0341,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
3882b01a-d464-44f0-a379-2d3dc675cd73,ZIDC0342,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
24d4f8ec-176e-4021-af92-067ca47357d7,ZIDC0343,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
67e2b24d-021e-4ff1-9c46-9074dafea14e,ZIDC0344,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
f6ad274f-97f0-432c-8df1-c0f0b0dbcf9e,ZIDC0345,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
150a11ab-8d5c-4fb7-9e83-a38e0b97bb07,ZIDC0346,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
29ccd8d4-17f6-431b-9931-1c2d3a7e1521,ZIDC0347,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
e83186c3-a6bc-4dcb-92a9-2b03e977d8fc,ZIDC0354,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
6546214e-b979-49f0-9aeb-26367969c26d,ZIDC0355,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
4a581b21-0b13-4fcb-b953-3fada8f81dc5,ZIDC0356,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
754e4417-7d5d-482f-9f50-5b63d8b294d0,ZIDC0357,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
02ea62e9-6569-4f98-84e7-ca916e165682,ZIDC0358,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
fcdd37fd-481a-47c8-981d-a95b2467d3de,ZIDC0359,SCAT/GT,MACIAS,ES,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
c093a287-b490-4cef-a1b1-c778870084bf,ZIDC0369,SCAT/GT,WERF,EN,IDC,NL: Set up unit of measure,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
949f034e-20fd-4b35-922c-093e87349cf5,ZIDC0370,SCAT/GT,WERF,EN,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
4c108df0-4053-46a3-8cc6-ff6595b47406,ZIDC0371,SCAT/GT,WERF,EN,IDC,NL: Create Tolerance limits T169G,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
8eb7f77a-c09c-4c27-a96a-77c1ab090eac,ZIDC0375,SCAT/GT,WERF,EN,IDC,NL: Copy company code number ranges,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
6b2c6b53-f290-4dcc-9efe-7cf982fc3a40,ZIDC0380,SCAT/GT,TICHONOV,RU,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
af45529e-2fa2-4963-a311-41381ce2099b,ZIDC0381,SCAT/GT,TICHONOV,RU,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
67111994-0b46-4bd4-a0ff-89e5f0354f2e,ZIDC0382,SCAT/GT,TICHONOV,RU,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
4b4c2b3d-a3e9-4b56-bfb1-9fdf824cc294,ZIDC0383,SCAT/GT,TICHONOV,RU,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
4eb8c93a-e8d2-4e1e-b235-7614aaf919c5,ZIDC0384,SCAT/GT,TICHONOV,RU,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
98df5e2b-8e13-4e09-9070-84c2da16f447,ZIDC0385,SCAT/GT,TICHONOV,RU,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
df06bf8c-8366-42f3-ad08-8a779d344a85,ZIDC0386,SCAT/GT,TICHONOV,RU,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
ad2fc89c-b220-41d7-896e-2dd8b2b486d8,ZIDC0387,SCAT/GT,TICHONOV,RU,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
35467f71-28f1-4e35-af5b-5fdfa6e15a35,ZIDC0388,SCAT/GT,TICHONOV,RU,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
51b51ded-e0ae-401c-829f-32621d57ab14,ZIDC0389,SCAT/GT,TICHONOV,RU,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
9b10a603-06bd-4412-947c-96fb6637bb1f,ZIDC0390,SCAT/GT,TICHONOV,RU,IDC,,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
10aac9a0-6916-47b5-8be5-ada315457759,ZIDT0105,SCAT/GT,HEISSELMANN,EN,IDT,DE: Create Vendor,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
dd5fb48d-26c0-4b2c-9b97-8f975740eaf5,ZIDT0106,SCAT/GT,HEISSELMANN,EN,IDT,DE: Create Customer,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
e56d1f65-9bc5-411e-b98d-5dca57ce01d9,ZIDT0107,SCAT/GT,HEISSELMANN,EN,IDT,DE: V-03: create customer (sales data),active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
6b93edf9-a96b-44d3-a743-4589eabb2df0,ZIDT0113,SCAT/GT,HEISSELMANN,EN,IDT,DE: AS01: create asset (class 5),active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
862096eb-86ef-4b23-88f2-4ef224125035,ZIDT0114,SCAT/GT,HEISSELMANN,EN,IDT,DE: Create Asset,active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
13a20e72-84e7-4430-be3d-7ee548dc7494,ZIDT0158,SCAT/GT,HEISSELMANN,EN,IDT,DE: V-09: create customer (general data),active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
3929704e-7059-4d83-8a54-7abbcb99becf,ZIDT0159,SCAT/GT,HEISSELMANN,EN,IDT,DE: FD01 create customer (accounting data),active,,,,,b9eced71-ea28-4e7b-bf24-a6b745dfa22a
ccaf7fdf-5a02-4585-b29a-9a2591c8ea3e,ZABW01,TABL/DT,YANG,DE,IDC,Allowed deviation for period,active,2016-09-02T12:15:37Z,HEISSELMANN,,,84679d3d-6d25-4353-8865-22a1a3a81c91
c716344b-d394-417b-8a8f-295cd456808f,ZAUFTRAG,TABL/DT,YANG,DE,IDC,Order selection criteria,active,2016-09-02T13:35:33Z,HEISSELMANN,,,84679d3d-6d25-4353-8865-22a1a3a81c91
6bb365d0-b90f-436b-b27a-823260e6293e,ZBGR,TABL/DT,YANG,DE,IDC,Cost center capacity utilization level,active,2016-09-02T12:15:45Z,HEISSELMANN,,,84679d3d-6d25-4353-8865-22a1a3a81c91
98620ec0-7acf-4bf5-b0fe-0480004bd3a3,ZDEMODATES,TABL/DT,MISSIG,EN,IDT,Selection of Personnel and Monitor Daate types for Demos,active,2016-09-02T13:02:05Z,MISSIG,,,84679d3d-6d25-4353-8865-22a1a3a81c91
850a1209-4ec2-46a6-9077-34051142b65a,ZDUMMY,TABL/DT,YANG,DE,IDC,Dummy order list,active,2016-09-02T12:16:00Z,HEISSELMANN,,,84679d3d-6d25-4353-8865-22a1a3a81c91
71a77416-aaf1-48e4-9691-971ea91f7188,ZID_KREDICATT,TABL/DT,MMUELLER,DE,IDT,Basis Data for CATT zid_apowe,active,2016-09-02T12:16:04Z,MMUELLER,,,84679d3d-6d25-4353-8865-22a1a3a81c91
63eb2064-2fe7-4453-8973-2129849ba5b8,ZKSTA,TABL/DT,YANG,DE,IDC,FB01 Postings cost types,active,2016-09-02T12:16:07Z,HEISSELMANN,,,84679d3d-6d25-4353-8865-22a1a3a81c91
ae5ebc38-2812-49ca-ac09-7c8781176245,ZKSTL,TABL/DT,YANG,DE,IDC,Cost centers to be ignored in actual postings,active,2016-09-02T12:16:07Z,HEISSELMANN,,,84679d3d-6d25-4353-8865-22a1a3a81c91
bfffe632-eb32-45ea-a8a6-788c0e47af11,ZICON_RFC_DEST,TABL/DT,VENUK,EN,E7T,Maintain RFC Destination Name created for ICON Adapter,active,2016-09-02T11:38:54Z,VENUK,,,b156e7a7-9104-4e75-8c14-2a2d0adf87d1
7cc7cba9-fa9e-4639-8743-534a51a0d8d3,ZORDTYPE,TABL/DT,KARTHIKR,EN,E7T,Table identifying currently configured Order types,active,2016-09-02T12:16:06Z,KARTHIKR,,,b156e7a7-9104-4e75-8c14-2a2d0adf87d1
10ca9415-c66d-4763-b243-a4f02838a4dd,ZIDES_SMASC03,SCAT/GT,HAMED,DE,EC3,Get goods movements MB11,active,,,,,b6f63f04-5bad-472a-b3cb-c7f14c93c9d8
7c7b4fcd-5b32-4c0f-afab-9f4ab5daedec,Z_IDES_ID_HIRING,SCAT/GT,I019208,EN,EC3,,active,,,,,b6f63f04-5bad-472a-b3cb-c7f14c93c9d8
4a03d2ba-fa54-4a8e-88d4-7a85af99bc7e,Y_PCM_IQS1_01,ECAT/GE,SCHULZET,EN,IDT,,active,,,,,b6f63f04-5bad-472a-b3cb-c7f14c93c9d8
30868ea6-c462-49ac-b029-d73286343119,Y_PCM_IW21_01,ECAT/GE,SCHULZET,EN,EC3,,active,,,,,b6f63f04-5bad-472a-b3cb-c7f14c93c9d8
6ad3eb95-d7d2-49f1-bc96-f8b837a03f6d,ZIDES_PH_WE,ECAT/GE,OBERBOERSCHG,DE,EC3,,active,,,,,b6f63f04-5bad-472a-b3cb-c7f14c93c9d8
82195112-d7e4-408c-81f5-800a19ab8e96,Z_PCM_IW21_01,ECAT/GE,SCHULZET,EN,EC3,,active,,,,,b6f63f04-5bad-472a-b3cb-c7f14c93c9d8
494b3733-1263-409f-b208-7a4c50b7152e,Z_RKT_ICH_50_CMDS_ME31L,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
989e6491-88ca-415c-bca0-60c5b70ffe82,Z_RKT_ICH_50_CMDS_MM01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
f6dde24e-004b-4c49-a19c-24d05bd17868,Z_RKT_ICH_50_KANBAN_MM01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
9e21a80c-7d01-49e2-a5d3-8be0e52c95d4,Z_RKT_ICH_50_KANBAN_PK05,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
909bd988-4681-47bc-b00d-c67f4cbbded7,Z_RKT_ICH_50_KANBAN_PKMC_1,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
b6691c26-493c-4f8e-9f37-3bb241469cc7,Z_RKT_ICH_50_KANBAN_XK01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
8c3413bc-ff4b-4fd0-baf9-fb41cfb58b19,Z_RKT_ICH_50_MS_CS01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
fdb2a413-9824-4975-89ed-7bdef1809113,Z_RKT_ICH_50_MS_KONSI_ME11,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
5f79a020-2e63-45b0-a669-3dff600b175d,Z_RKT_ICH_50_MS_MB1C,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
d45e8013-3a64-490e-ac4e-5993fab1bc3a,Z_RKT_ICH_50_MS_ME01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
32350844-2891-4b74-b8da-8f68ee9560c3,Z_RKT_ICH_50_MS_MEQ1,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
b960dcc8-aecb-4707-9a48-449bdd6229e7,Z_RKT_ICH_50_MS_MM01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
25c3bbd4-006c-47fe-8e64-2d1ec710c4aa,Z_RKT_ICH_50_MS_MSC1N,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
5db9d43a-5d62-42c9-9439-f0967db00e2d,Z_RKT_ICH_50_PD_MM01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
ddba9745-5e16-46a9-a8db-2d37aa83de06,Z_RKT_ICH_50_POC2_MM01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
406c66f5-13d0-4a84-b2fd-eb12f8300243,Z_RKT_ICH_50_POC3_MM01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
11686bcb-4a64-4479-a2e4-4ab42514389b,Z_RKT_ICH_50_POC_ME01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
ae5b8ea5-adbd-494e-8d7f-d74700b67403,Z_RKT_ICH_50_POC_ME11,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
e3bd1be9-37d8-484f-bdcf-073a5603df13,Z_RKT_ICH_50_POC_MK01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
1fbdaf0c-f15a-4262-bf35-31efff4e90a3,Z_RKT_ICH_50_POC_MK02,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
de9f2557-108c-47e9-8278-15a13d240500,Z_RKT_ICH_50_POC_MM01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
8da1f13b-bcf3-481d-acc4-ec17aa6b56d5,Z_RKT_ICH_50_POC_MM01_1,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
7d1b4924-502b-41ab-87a7-250bbb2f7799,Z_RKT_ICH_50_RP_MK01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
de421303-96bb-4989-85bf-a88c9424d951,Z_RKT_ICH_50_RP_MM01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
8b6a2ef0-eb60-45c4-8e3c-410235d5fc25,Z_RKT_ICH_50_SMIPO_ME01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
356d5b11-2020-4a9c-95df-9ae17faafdd5,Z_RKT_ICH_50_SMI_ME01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
2e7e8a31-a331-4d5e-b227-79e384226a16,Z_RKT_ICH_50_SMI_ME11,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
debcc108-ad31-4e46-a3bc-1ed4586755bb,Z_RKT_ICH_50_SMI_ME31L,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
db995d75-aae6-487a-9c49-6f6825829165,Z_RKT_ICH_50_SMI_MM01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
c331da93-5d8a-44ff-aea3-525e592d3d4e,Z_RKT_ICH_50_SNI_1_ME11,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
fd836c80-0d26-484f-93a8-036348646437,Z_RKT_ICH_50_SNI_2_ME11,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
f40ef99d-d768-48ff-97bc-9b3afd87b0d1,Z_RKT_ICH_50_SNI_2_MM01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
d0bd1afa-bacc-4146-9a54-373e32ca9c8a,Z_RKT_ICH_50_SNI_MK01,ECAT/GE,SCHULZET,EN,DE3,,active,,,,,381f0a14-3296-4a08-9bb6-e725b3a8d5d8
